"datetime","response","response_time","stim","total_responses","workerId","count_test_stimpres","response_test_response","response_time_test_response","st_corr","type","tq"
"Thu May 07 2020 09","right","1387","p5sarr1.png","33","1739",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","right","1144","p3sarrshacol1.png","34","1739",NA,NA,NA,1,"sarrshacol","x"
"Thu May 07 2020 09","right","2645","prototype1.png","35","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","975","p4sarrshacol1.png","36","1739",NA,NA,NA,1,"sarrshacol","x"
"Thu May 07 2020 09","right","1694","prototype3.png","37","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","884","prototype3.png","38","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","1264","p7sarr1.png","39","1739",NA,NA,NA,1,"diffarr","x"
"Thu May 07 2020 09","right","1511","p1sarrsha1.png","40","1739",NA,NA,NA,1,"sarrsha","x"
"Thu May 07 2020 09","right","2410","prototype5.png","41","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","None","3006","p3sarrshacol2.png","42","1739",NA,NA,NA,0,"sarrshacol","x"
"Thu May 07 2020 09","right","1222","p3sarrcol2.png","43","1739",NA,NA,NA,1,"sarrcol","x"
"Thu May 07 2020 09","right","919","p3sarr2.png","44","1739",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","right","1261","p2sarrsha1.png","45","1739",NA,NA,NA,1,"sarrsha","x"
"Thu May 07 2020 09","right","767","p4sarrsha1.png","46","1739",NA,NA,NA,1,"sarrsha","x"
"Thu May 07 2020 09","right","880","p1sarrcol1.png","47","1739",NA,NA,NA,1,"sarrcol","x"
"Thu May 07 2020 09","right","831","p1sarrsha2.png","48","1739",NA,NA,NA,1,"sarrsha","x"
"Thu May 07 2020 09","right","863","p7sarr2.png","49","1739",NA,NA,NA,1,"diffarr","x"
"Thu May 07 2020 09","right","1154","p4sarr1.png","50","1739",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","right","751","p10sarr1.png","51","1739",NA,NA,NA,1,"diffarr","x"
"Thu May 07 2020 09","right","1320","prototype3.png","52","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","1327","p1sarr1.png","53","1739",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","right","2176","p1sarrcol2.png","54","1739",NA,NA,NA,1,"sarrcol","x"
"Thu May 07 2020 09","right","1030","p2sarrcol2.png","55","1739",NA,NA,NA,1,"sarrcol","x"
"Thu May 07 2020 09","right","1438","prototype4.png","56","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","1065","p2sarrshacol1.png","57","1739",NA,NA,NA,1,"sarrshacol","x"
"Thu May 07 2020 09","right","1786","prototype5.png","58","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","846","prototype2.png","59","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","1294","prototype5.png","60","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","1583","p1sarrshacol2.png","61","1739",NA,NA,NA,1,"sarrshacol","x"
"Thu May 07 2020 09","right","799","p2sarrcol1.png","62","1739",NA,NA,NA,1,"sarrcol","x"
"Thu May 07 2020 09","right","941","p5sarr2.png","63","1739",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","right","1283","p10sarr2.png","64","1739",NA,NA,NA,1,"diffarr","x"
"Thu May 07 2020 09","right","856","prototype1.png","65","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","left","1128","prototype4.png","66","1739",NA,NA,NA,1,"prototype","x"
"Thu May 07 2020 09","right","812","p2sarrshacol2.png","67","1739",NA,NA,NA,1,"sarrshacol","x"
"Thu May 07 2020 09","right","899","p1sarr2.png","68","1739",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","right","984","p6sarr2.png","69","1739",NA,NA,NA,1,"diffarr","x"
"Thu May 07 2020 09","right","710","prototype2.png","70","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","739","p1sarrshacol1.png","71","1739",NA,NA,NA,1,"sarrshacol","x"
"Thu May 07 2020 09","right","891","prototype1.png","72","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","904","prototype5.png","73","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","800","prototype3.png","74","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","804","prototype2.png","75","1739",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","down","2309","p5sarrsha3.png","76","1739","0","down","2309",0,"sarrsha","new"
"Thu May 07 2020 09","left","2197","p2sarrshacol1.png","77","1739","1","left","2197",0,"sarrshacol","fam"
"Thu May 07 2020 09","left","2635","p4sarr4.png","78","1739","2","left","2635",0,"sarr","new"
"Thu May 07 2020 09","left","1988","p5sarrsha2.png","79","1739","3","left","1988",0,"sarrsha","fam"
"Thu May 07 2020 09","None","3003","p7sarr2.png","80","1739","4","None","3003",0,"diffarr","fam"
"Thu May 07 2020 09","None","3017","p1sarrsha4.png","81","1739","5","None","3017",0,"sarrsha","new"
"Thu May 07 2020 09","right","2735","p3sarrcol2.png","82","1739","6","right","2735",0,"sarrcol","fam"
"Thu May 07 2020 09","right","2255","p3sarrcol3.png","83","1739","7","right","2255",0,"sarrcol","new"
"Thu May 07 2020 09","down","2492","p1sarrsha1.png","84","1739","8","down","2492",0,"sarrsha","fam"
"Thu May 07 2020 09","down","2036","p4sarr1.png","85","1739","9","down","2036",0,"sarr","fam"
"Thu May 07 2020 09","right","1982","p9sarr2.png","86","1739","10","right","1982",0,"diffarr","fam"
"Thu May 07 2020 09","right","1855","p1sarr2.png","87","1739","11","right","1855",0,"sarr","fam"
"Thu May 07 2020 09","left","1443","p3sarrcol4.png","88","1739","12","left","1443",0,"sarrcol","new"
"Thu May 07 2020 09","right","1629","p2sarrshacol2.png","89","1739","13","right","1629",0,"sarrshacol","fam"
"Thu May 07 2020 09","right","1309","p6sarr1.png","90","1739","14","right","1309",0,"diffarr","fam"
"Thu May 07 2020 09","right","1062","p4sarrshacol3.png","91","1739","15","right","1062",0,"sarrshacol","new"
"Thu May 07 2020 09","right","1181","p4sarrshacol4.png","92","1739","16","right","1181",0,"sarrshacol","new"
"Thu May 07 2020 09","right","1416","p2sarrcol1.png","93","1739","17","right","1416",0,"sarrcol","fam"
"Thu May 07 2020 09","right","1513","p1sarr4.png","94","1739","18","right","1513",0,"sarr","new"
"Thu May 07 2020 09","right","1823","p10sarr1.png","95","1739","19","right","1823",0,"diffarr","fam"
"Thu May 07 2020 09","right","1168","p8sarr3.png","96","1739","20","right","1168",0,"diffarr","new"
"Thu May 07 2020 09","right","1244","p9sarr4.png","97","1739","21","right","1244",0,"diffarr","new"
"Thu May 07 2020 09","right","1421","p5sarrcol2.png","98","1739","22","right","1421",0,"sarrcol","fam"
"Thu May 07 2020 09","right","1350","p7sarr4.png","99","1739","23","right","1350",0,"diffarr","new"
"Thu May 07 2020 09","down","2009","p3sarrsha3.png","100","1739","24","down","2009",0,"sarrsha","new"
"Thu May 07 2020 09","down","1133","p8sarr4.png","101","1739","25","down","1133",0,"diffarr","new"
"Thu May 07 2020 09","left","1984","p2sarrshacol4.png","102","1739","26","left","1984",0,"sarrshacol","new"
"Thu May 07 2020 09","right","1626","p4sarrshacol1.png","103","1739","27","right","1626",0,"sarrshacol","fam"
"Thu May 07 2020 09","down","1912","p1sarrshacol3.png","104","1739","28","down","1912",0,"sarrshacol","new"
"Thu May 07 2020 09","right","2992","p2sarrsha1.png","105","1739","29","right","2992",0,"sarrsha","fam"
"Thu May 07 2020 09","right","1892","p3sarr2.png","106","1739","30","right","1892",0,"sarr","fam"
"Thu May 07 2020 09","right","2050","p3sarrshacol3.png","107","1739","31","right","2050",0,"sarrshacol","new"
"Thu May 07 2020 09","down","1634","p2sarrcol4.png","108","1739","32","down","1634",0,"sarrcol","new"
"Thu May 07 2020 09","right","1627","p5sarrcol1.png","109","1739","33","right","1627",0,"sarrcol","fam"
"Thu May 07 2020 09","right","1606","p8sarr2.png","110","1739","34","right","1606",0,"diffarr","fam"
"Thu May 07 2020 09","down","1361","p5sarr3.png","111","1739","35","down","1361",0,"sarr","new"
"Thu May 07 2020 09","left","1414","p7sarr1.png","112","1739","36","left","1414",0,"diffarr","fam"
"Thu May 07 2020 09","right","1843","p1sarrcol4.png","113","1739","37","right","1843",0,"sarrcol","new"
"Thu May 07 2020 09","right","1545","p3sarrsha4.png","114","1739","38","right","1545",0,"sarrsha","new"
"Thu May 07 2020 09","right","2377","p3sarr1.png","115","1739","39","right","2377",0,"sarr","fam"
"Thu May 07 2020 09","left","1637","p2sarrsha3.png","116","1739","40","left","1637",0,"sarrsha","new"
"Thu May 07 2020 09","right","1764","p9sarr3.png","117","1739","41","right","1764",0,"diffarr","new"
"Thu May 07 2020 09","right","1426","p10sarr4.png","118","1739","42","right","1426",0,"diffarr","new"
"Thu May 07 2020 09","right","1004","p4sarrcol1.png","119","1739","43","right","1004",0,"sarrcol","fam"
"Thu May 07 2020 09","down","1726","p5sarrshacol4.png","120","1739","44","down","1726",0,"sarrshacol","new"
"Thu May 07 2020 09","down","1859","p3sarr3.png","121","1739","45","down","1859",0,"sarr","new"
"Thu May 07 2020 09","right","1246","p2sarr3.png","122","1739","46","right","1246",0,"sarr","new"
"Thu May 07 2020 09","right","1984","p4sarr2.png","123","1739","47","right","1984",0,"sarr","fam"
"Thu May 07 2020 09","right","2343","p2sarrshacol3.png","124","1739","48","right","2343",0,"sarrshacol","new"
"Thu May 07 2020 09","left","1252","p2sarrcol2.png","125","1739","49","left","1252",0,"sarrcol","fam"
"Thu May 07 2020 09","left","1409","p4sarrsha3.png","126","1739","50","left","1409",0,"sarrsha","new"
"Thu May 07 2020 09","left","1492","p4sarrsha1.png","127","1739","51","left","1492",0,"sarrsha","fam"
"Thu May 07 2020 09","right","913","p5sarrshacol3.png","128","1739","52","right","913",0,"sarrshacol","new"
"Thu May 07 2020 09","right","1182","p5sarrshacol2.png","129","1739","53","right","1182",0,"sarrshacol","fam"
"Thu May 07 2020 09","right","1303","p1sarrsha3.png","130","1739","54","right","1303",0,"sarrsha","new"
"Thu May 07 2020 09","right","1079","p3sarrshacol2.png","131","1739","55","right","1079",0,"sarrshacol","fam"
"Thu May 07 2020 09","down","1679","p10sarr2.png","132","1739","56","down","1679",0,"diffarr","fam"
"Thu May 07 2020 09","right","1227","p5sarrcol3.png","133","1739","57","right","1227",0,"sarrcol","new"
"Thu May 07 2020 09","down","1681","p5sarr4.png","134","1739","58","down","1681",0,"sarr","new"
"Thu May 07 2020 09","right","1071","p3sarrsha1.png","135","1739","59","right","1071",0,"sarrsha","fam"
"Thu May 07 2020 09","right","1149","p5sarr1.png","136","1739","60","right","1149",0,"sarr","fam"
"Thu May 07 2020 09","right","1083","p1sarrcol2.png","137","1739","61","right","1083",0,"sarrcol","fam"
"Thu May 07 2020 09","right","899","p6sarr4.png","138","1739","62","right","899",0,"diffarr","new"
"Thu May 07 2020 09","right","1199","p6sarr3.png","139","1739","63","right","1199",0,"diffarr","new"
"Thu May 07 2020 09","right","1480","p4sarr3.png","140","1739","64","right","1480",0,"sarr","new"
"Thu May 07 2020 09","right","1657","p1sarrsha2.png","141","1739","65","right","1657",0,"sarrsha","fam"
"Thu May 07 2020 09","down","1168","p2sarrsha4.png","142","1739","66","down","1168",0,"sarrsha","new"
"Thu May 07 2020 09","right","1371","p3sarrcol1.png","143","1739","67","right","1371",0,"sarrcol","fam"
"Thu May 07 2020 09","None","3005","p2sarrsha2.png","144","1739","68","None","3005",0,"sarrsha","fam"
"Thu May 07 2020 09","right","1307","p6sarr2.png","145","1739","69","right","1307",0,"diffarr","fam"
"Thu May 07 2020 09","down","2085","p1sarrshacol2.png","146","1739","70","down","2085",0,"sarrshacol","fam"
"Thu May 07 2020 09","right","1328","p4sarrsha2.png","147","1739","71","right","1328",0,"sarrsha","fam"
"Thu May 07 2020 09","right","1046","p2sarrcol3.png","148","1739","72","right","1046",0,"sarrcol","new"
"Thu May 07 2020 09","right","1214","p4sarrcol2.png","149","1739","73","right","1214",0,"sarrcol","fam"
"Thu May 07 2020 09","down","1634","p5sarrsha4.png","150","1739","74","down","1634",0,"sarrsha","new"
"Thu May 07 2020 09","right","1086","p4sarrcol3.png","151","1739","75","right","1086",0,"sarrcol","new"
"Thu May 07 2020 09","right","911","p2sarr2.png","152","1739","76","right","911",0,"sarr","fam"
"Thu May 07 2020 09","right","902","p5sarr2.png","153","1739","77","right","902",0,"sarr","fam"
"Thu May 07 2020 09","left","1539","p7sarr3.png","154","1739","78","left","1539",0,"diffarr","new"
"Thu May 07 2020 09","right","986","p5sarrcol4.png","155","1739","79","right","986",0,"sarrcol","new"
"Thu May 07 2020 09","down","1636","p10sarr3.png","156","1739","80","down","1636",0,"diffarr","new"
"Thu May 07 2020 09","right","1349","p9sarr1.png","157","1739","81","right","1349",0,"diffarr","fam"
"Thu May 07 2020 09","down","2146","p1sarrcol3.png","158","1739","82","down","2146",0,"sarrcol","new"
"Thu May 07 2020 09","right","1653","p4sarrsha4.png","159","1739","83","right","1653",0,"sarrsha","new"
"Thu May 07 2020 09","right","984","p4sarrshacol2.png","160","1739","84","right","984",0,"sarrshacol","fam"
"Thu May 07 2020 09","right","904","p3sarr4.png","161","1739","85","right","904",0,"sarr","new"
"Thu May 07 2020 09","down","1507","p2sarr1.png","162","1739","86","down","1507",0,"sarr","fam"
"Thu May 07 2020 09","down","1356","p3sarrshacol1.png","163","1739","87","down","1356",0,"sarrshacol","fam"
"Thu May 07 2020 09","left","1693","p8sarr1.png","164","1739","88","left","1693",0,"diffarr","fam"
"Thu May 07 2020 09","right","1073","p3sarrsha2.png","165","1739","89","right","1073",0,"sarrsha","fam"
"Thu May 07 2020 09","right","1474","p1sarrcol1.png","166","1739","90","right","1474",0,"sarrcol","fam"
"Thu May 07 2020 09","right","1448","p1sarrshacol4.png","167","1739","91","right","1448",0,"sarrshacol","new"
"Thu May 07 2020 09","left","1152","p4sarrcol4.png","168","1739","92","left","1152",0,"sarrcol","new"
"Thu May 07 2020 09","right","1124","p5sarrsha1.png","169","1739","93","right","1124",0,"sarrsha","fam"
"Thu May 07 2020 09","right","1013","p1sarr3.png","170","1739","94","right","1013",0,"sarr","new"
"Thu May 07 2020 09","right","1157","p1sarr1.png","171","1739","95","right","1157",0,"sarr","fam"
"Thu May 07 2020 09","right","1417","p2sarr4.png","172","1739","96","right","1417",0,"sarr","new"
"Thu May 07 2020 09","right","1116","p1sarrshacol1.png","173","1739","97","right","1116",0,"sarrshacol","fam"
"Thu May 07 2020 09","right","1184","p3sarrshacol4.png","174","1739","98","right","1184",0,"sarrshacol","new"
"Thu May 07 2020 09","right","1206","p5sarrshacol1.png","175","1739","99","right","1206",0,"sarrshacol","fam"
"Thu May 07 2020 09","None","3016","p6sarr1.png","1","1736",NA,NA,NA,0,"diffarr","x"
"Thu May 07 2020 09","None","3015","prototype3.png","2","1736",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","937","p3sarr1.png","3","1736",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","right","2145","p9sarr2.png","4","1736",NA,NA,NA,1,"diffarr","x"
"Thu May 07 2020 09","right","1748","p4sarr2.png","5","1736",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","right","1896","p4sarrshacol2.png","6","1736",NA,NA,NA,1,"sarrshacol","x"
"Thu May 07 2020 09","left","750","p5sarrsha2.png","7","1736",NA,NA,NA,0,"sarrsha","x"
"Thu May 07 2020 09","right","2234","p2sarr1.png","8","1736",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","left","1874","prototype4.png","9","1736",NA,NA,NA,1,"prototype","x"
"Thu May 07 2020 09","left","2012","p5sarrsha1.png","10","1736",NA,NA,NA,0,"sarrsha","x"
"Thu May 07 2020 09","right","2449","p5sarrcol1.png","11","1736",NA,NA,NA,1,"sarrcol","x"
"Thu May 07 2020 09","right","1104","p8sarr2.png","12","1736",NA,NA,NA,1,"diffarr","x"
"Thu May 07 2020 09","right","2333","p5sarrshacol2.png","13","1736",NA,NA,NA,1,"sarrshacol","x"
"Thu May 07 2020 09","right","1034","p8sarr1.png","14","1736",NA,NA,NA,1,"diffarr","x"
"Thu May 07 2020 09","left","2484","p3sarrcol1.png","15","1736",NA,NA,NA,0,"sarrcol","x"
"Thu May 07 2020 09","left","939","prototype1.png","16","1736",NA,NA,NA,1,"prototype","x"
"Thu May 07 2020 09","right","928","p2sarr2.png","17","1736",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","right","1030","p3sarrsha2.png","18","1736",NA,NA,NA,1,"sarrsha","x"
"Thu May 07 2020 09","left","1421","prototype4.png","19","1736",NA,NA,NA,1,"prototype","x"
"Thu May 07 2020 09","right","1013","p3sarrsha1.png","20","1736",NA,NA,NA,1,"sarrsha","x"
"Thu May 07 2020 09","left","1396","prototype2.png","21","1736",NA,NA,NA,1,"prototype","x"
"Thu May 07 2020 09","right","1308","p4sarrcol2.png","22","1736",NA,NA,NA,1,"sarrcol","x"
"Thu May 07 2020 09","right","2081","p5sarrshacol1.png","23","1736",NA,NA,NA,1,"sarrshacol","x"
"Thu May 07 2020 09","left","792","prototype2.png","24","1736",NA,NA,NA,1,"prototype","x"
"Thu May 07 2020 09","None","3001","p4sarrsha2.png","25","1736",NA,NA,NA,0,"sarrsha","x"
"Thu May 07 2020 09","right","1315","p9sarr1.png","26","1736",NA,NA,NA,1,"diffarr","x"
"Thu May 07 2020 09","left","730","prototype1.png","27","1736",NA,NA,NA,1,"prototype","x"
"Thu May 07 2020 09","right","1180","p4sarrcol1.png","28","1736",NA,NA,NA,1,"sarrcol","x"
"Thu May 07 2020 09","left","1033","prototype4.png","29","1736",NA,NA,NA,1,"prototype","x"
"Thu May 07 2020 09","left","1744","prototype5.png","30","1736",NA,NA,NA,1,"prototype","x"
"Thu May 07 2020 09","right","892","p5sarrcol2.png","31","1736",NA,NA,NA,1,"sarrcol","x"
"Thu May 07 2020 09","right","921","p2sarrsha2.png","32","1736",NA,NA,NA,1,"sarrsha","x"
"Thu May 07 2020 09","right","1207","p5sarr1.png","33","1736",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","right","1078","p3sarrshacol1.png","34","1736",NA,NA,NA,1,"sarrshacol","x"
"Thu May 07 2020 09","left","741","prototype1.png","35","1736",NA,NA,NA,1,"prototype","x"
"Thu May 07 2020 09","right","745","p4sarrshacol1.png","36","1736",NA,NA,NA,1,"sarrshacol","x"
"Thu May 07 2020 09","left","1180","prototype3.png","37","1736",NA,NA,NA,1,"prototype","x"
"Thu May 07 2020 09","right","1031","prototype3.png","38","1736",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","934","p7sarr1.png","39","1736",NA,NA,NA,1,"diffarr","x"
"Thu May 07 2020 09","right","2436","p1sarrsha1.png","40","1736",NA,NA,NA,1,"sarrsha","x"
"Thu May 07 2020 09","left","1589","prototype5.png","41","1736",NA,NA,NA,1,"prototype","x"
"Thu May 07 2020 09","right","1340","p3sarrshacol2.png","42","1736",NA,NA,NA,1,"sarrshacol","x"
"Thu May 07 2020 09","right","872","p3sarrcol2.png","43","1736",NA,NA,NA,1,"sarrcol","x"
"Thu May 07 2020 09","right","1871","p3sarr2.png","44","1736",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","right","653","p2sarrsha1.png","45","1736",NA,NA,NA,1,"sarrsha","x"
"Thu May 07 2020 09","right","1056","p4sarrsha1.png","46","1736",NA,NA,NA,1,"sarrsha","x"
"Thu May 07 2020 09","right","1115","p1sarrcol1.png","47","1736",NA,NA,NA,1,"sarrcol","x"
"Thu May 07 2020 09","right","705","p1sarrsha2.png","48","1736",NA,NA,NA,1,"sarrsha","x"
"Thu May 07 2020 09","right","780","p7sarr2.png","49","1736",NA,NA,NA,1,"diffarr","x"
"Thu May 07 2020 09","right","1033","p4sarr1.png","50","1736",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","right","660","p10sarr1.png","51","1736",NA,NA,NA,1,"diffarr","x"
"Thu May 07 2020 09","right","857","prototype3.png","52","1736",NA,NA,NA,0,"prototype","x"
"Thu May 07 2020 09","right","1163","p1sarr1.png","53","1736",NA,NA,NA,1,"sarr","x"
"Thu May 07 2020 09","right","646","p1sarrcol2.png","54","1736",NA,NA,NA,1,"sarrcol","x"
"Thu May 07 2020 09","right","870","p2sarrcol2.png","55","1736",NA,NA,NA,1,"sarrcol","x"
