"","datetime","response","response_time","stim","total_responses","workerId","count_test_stimpres","response_test_response","response_time_test_response","st_corr","type","tq","DTF","DTAF","DTAN","DTN_byPhase","stimpresseq","DTPPm","DTPPsd"
"4721","Wed May 06 2020 13","right",888,"p1sarr1.png",172,"1722",95,"right",888,0,"sarr","fam",8,13.8,13.7894736842105,14.3333333333333,171,14.015306122449,4.24079944182798
"4722","Wed May 06 2020 13","down",480,"p2sarr4.png",173,"1722",96,"down",480,0,"sarr","new",7,11,10.8947368421053,11.3333333333333,172,11.9492385786802,3.51200011751749
"4723","Wed May 06 2020 13","right",1515,"p1sarrshacol1.png",174,"1722",97,"right",1515,0,"sarrshacol","fam",5,13.2,13.3684210526316,13.8888888888889,173,13.7171717171717,4.59538590932717
"4724","Wed May 06 2020 13","None",3025,"p3sarrshacol4.png",175,"1722",98,"None",3025,0,"sarrshacol","new",3,11.4,11.6315789473684,12.2222222222222,174,13.1658291457286,5.41114060223222
"4725","Wed May 06 2020 13","right",1810,"p5sarrshacol1.png",176,"1722",99,"right",1810,0,"sarrshacol","fam",3,10.2,10.8947368421053,11.3333333333333,175,11.95,4.7455347962598
"4726","Wed May 06 2020 11","right",1764,"p6sarr1.png",1,"1707",NA,NA,NA,1,"diffarr","x",11,17.2,18.1578947368421,18.3333333333333,1,16.5384615384615,4.8926947113489
"4727","Wed May 06 2020 11","left",1347,"prototype3.png",2,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,2,10.2962962962963,6.11313097932396
"4728","Wed May 06 2020 11","right",1149,"p3sarr1.png",3,"1707",NA,NA,NA,1,"sarr","x",7,12.6,13.4210526315789,13.4444444444444,3,12.1071428571429,4.97653222795483
"4729","Wed May 06 2020 11","right",1374,"p9sarr2.png",4,"1707",NA,NA,NA,1,"diffarr","x",15,21,15.2105263157895,15.8888888888889,4,20.6551724137931,5.34038429642451
"4730","Wed May 06 2020 11","right",1997,"p4sarr2.png",5,"1707",NA,NA,NA,1,"sarr","x",4,12,13.2631578947368,13.7777777777778,5,12.4,5.23647683611533
"4731","Wed May 06 2020 11","right",825,"p4sarrshacol2.png",6,"1707",NA,NA,NA,1,"sarrshacol","x",3,11.2,12.2631578947368,12.6666666666667,6,11.3225806451613,5.34407520390069
"4732","Wed May 06 2020 11","left",2842,"p5sarrsha2.png",7,"1707",NA,NA,NA,0,"sarrsha","x",4,10.8,10.8947368421053,11.2222222222222,7,11.15625,4.77972448254418
"4733","Wed May 06 2020 11","right",1078,"p2sarr1.png",8,"1707",NA,NA,NA,1,"sarr","x",9,11,11.2105263157895,11.5555555555556,8,11.3030303030303,3.23539843455223
"4734","Wed May 06 2020 11","left",2538,"prototype4.png",9,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,9,10.7941176470588,6.27056331993993
"4735","Wed May 06 2020 11","None",3014,"p5sarrsha1.png",10,"1707",NA,NA,NA,0,"sarrsha","x",5,10.8,10.9473684210526,11.5555555555556,10,10.9142857142857,4.36140444576008
"4736","Wed May 06 2020 11","right",1224,"p5sarrcol1.png",11,"1707",NA,NA,NA,1,"sarrcol","x",3,10.6,11.6842105263158,12.1111111111111,11,10.6111111111111,4.69819283054835
"4737","Wed May 06 2020 11","right",1136,"p8sarr2.png",12,"1707",NA,NA,NA,1,"diffarr","x",21,18.6,15.2631578947368,15.2222222222222,12,17.9459459459459,3.51935873219623
"4738","Wed May 06 2020 11","right",1513,"p5sarrshacol2.png",13,"1707",NA,NA,NA,1,"sarrshacol","x",3,10.6,10.8421052631579,11.1111111111111,13,10.6052631578947,5.05932093341138
"4739","Wed May 06 2020 11","right",811,"p8sarr1.png",14,"1707",NA,NA,NA,1,"diffarr","x",22,18.8,14.6842105263158,15.4444444444444,14,17.8205128205128,4.01884897682353
"4740","Wed May 06 2020 11","right",1057,"p3sarrcol1.png",15,"1707",NA,NA,NA,1,"sarrcol","x",3,11.6,12.4736842105263,12.8888888888889,15,12.45,5.7465708838469
"4741","Wed May 06 2020 11","left",859,"prototype1.png",16,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,16,13.4878048780488,5.9879961223247
"4742","Wed May 06 2020 11","left",1873,"p2sarr2.png",17,"1707",NA,NA,NA,0,"sarr","x",8,10.2,11.4736842105263,11.7777777777778,17,11.0238095238095,3.68575435068123
"4743","Wed May 06 2020 11","left",936,"p3sarrsha2.png",18,"1707",NA,NA,NA,0,"sarrsha","x",4,11.6,11.6842105263158,12.3333333333333,18,12.1627906976744,5.33599739664988
"4744","Wed May 06 2020 11","left",1173,"prototype4.png",19,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,19,11.1818181818182,6.07424118056418
"4745","Wed May 06 2020 11","left",1763,"p3sarrsha1.png",20,"1707",NA,NA,NA,0,"sarrsha","x",4,11.6,11.8421052631579,12.3333333333333,20,11.9333333333333,5.54485838822368
"4746","Wed May 06 2020 11","left",1281,"prototype2.png",21,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,21,10.6739130434783,4.89014586388262
"4747","Wed May 06 2020 11","right",1380,"p4sarrcol2.png",22,"1707",NA,NA,NA,1,"sarrcol","x",4,12,12.7368421052632,13.1111111111111,22,12.1063829787234,5.11703906636059
"4748","Wed May 06 2020 11","left",1238,"p5sarrshacol1.png",23,"1707",NA,NA,NA,0,"sarrshacol","x",3,10.2,10.8947368421053,11.3333333333333,23,10.6458333333333,4.78690404693994
"4749","Wed May 06 2020 11","right",1610,"prototype2.png",24,"1707",NA,NA,NA,0,"prototype","x",0,0,0,0,24,10.4897959183673,4.98799579398543
"4750","Wed May 06 2020 11","right",2061,"p4sarrsha2.png",25,"1707",NA,NA,NA,1,"sarrsha","x",4,11.6,11.8421052631579,12.2222222222222,25,11.64,4.81816291521478
"4751","Wed May 06 2020 11","left",1307,"p9sarr1.png",26,"1707",NA,NA,NA,0,"diffarr","x",18,20.6,15.1578947368421,15.5555555555556,26,19.9411764705882,4.28677857933382
"4752","Wed May 06 2020 11","left",1818,"prototype1.png",27,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,27,13.6346153846154,5.81758270045398
"4753","Wed May 06 2020 11","None",3015,"p4sarrcol1.png",28,"1707",NA,NA,NA,0,"sarrcol","x",4,12.6,12.6315789473684,13.5555555555556,28,12.5471698113208,5.19454609602095
"4754","Wed May 06 2020 11","right",1634,"prototype4.png",29,"1707",NA,NA,NA,0,"prototype","x",0,0,0,0,29,10.9259259259259,6.08075172814309
"4755","Wed May 06 2020 11","left",1198,"prototype5.png",30,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,30,10.3090909090909,5.45307499820303
"4756","Wed May 06 2020 11","left",1204,"p5sarrcol2.png",31,"1707",NA,NA,NA,0,"sarrcol","x",4,11.2,11.5263157894737,11.8888888888889,31,11.4107142857143,4.36838553790668
"4757","Wed May 06 2020 11","right",1986,"p2sarrsha2.png",32,"1707",NA,NA,NA,1,"sarrsha","x",5,9.4,10,10.4444444444444,32,10.5263157894737,3.84570847623822
"4758","Wed May 06 2020 11","left",2275,"p5sarr1.png",33,"1707",NA,NA,NA,0,"sarr","x",6,12.2,12.4210526315789,12.6666666666667,33,11.9827586206897,4.36690656623859
"4759","Wed May 06 2020 11","left",1016,"p3sarrshacol1.png",34,"1707",NA,NA,NA,0,"sarrshacol","x",2,11,11.4736842105263,11.7777777777778,34,12.0508474576271,5.60917883477319
"4760","Wed May 06 2020 11","left",1693,"prototype1.png",35,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,35,13.7,5.80560804272582
"4761","Wed May 06 2020 11","right",1428,"p4sarrshacol1.png",36,"1707",NA,NA,NA,1,"sarrshacol","x",3,11.4,12.0526315789474,12.6666666666667,36,11.5573770491803,4.89736184138608
"4762","Wed May 06 2020 11","left",1786,"prototype3.png",37,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,37,11.6612903225806,6.08934449186122
"4763","Wed May 06 2020 11","left",2253,"prototype3.png",38,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,38,11.4761904761905,6.21615258784658
"4764","Wed May 06 2020 11","right",1279,"p7sarr1.png",39,"1707",NA,NA,NA,1,"diffarr","x",17,17.8,15.8421052631579,16.8888888888889,39,17.5,3.07059789431495
"4765","Wed May 06 2020 11","right",2651,"p1sarrsha1.png",40,"1707",NA,NA,NA,1,"sarrsha","x",4,13,13.2105263157895,13.8888888888889,40,14.0769230769231,4.88079044670178
"4766","Wed May 06 2020 11","left",2448,"prototype5.png",41,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,41,10.3636363636364,5.54599332473832
"4767","Wed May 06 2020 11","right",1822,"p3sarrshacol2.png",42,"1707",NA,NA,NA,1,"sarrshacol","x",3,11.4,11.4736842105263,11.8888888888889,42,12.044776119403,5.72192178942264
"4768","Wed May 06 2020 11","right",2926,"p3sarrcol2.png",43,"1707",NA,NA,NA,1,"sarrcol","x",3,12,12.2631578947368,12.7777777777778,43,12.6323529411765,5.52579949443316
"4769","Wed May 06 2020 11","right",1571,"p3sarr2.png",44,"1707",NA,NA,NA,1,"sarr","x",5,12.2,13.8421052631579,14.2222222222222,44,12.5942028985507,5.29516661010917
"4770","Wed May 06 2020 11","left",2461,"p2sarrsha1.png",45,"1707",NA,NA,NA,0,"sarrsha","x",4,9.8,9.63157894736842,10,45,10.9428571428571,3.91535703403071
"4771","Wed May 06 2020 11","left",1260,"p4sarrsha1.png",46,"1707",NA,NA,NA,0,"sarrsha","x",5,11.8,12.2105263157895,12.6666666666667,46,12.056338028169,4.34211049390126
"4772","Wed May 06 2020 11","right",1479,"p1sarrcol1.png",47,"1707",NA,NA,NA,1,"sarrcol","x",4,13,13.5789473684211,14.1111111111111,47,14.0277777777778,4.53770501720431
"4773","Wed May 06 2020 11","right",2418,"p1sarrsha2.png",48,"1707",NA,NA,NA,1,"sarrsha","x",4,13,13.5789473684211,14.2222222222222,48,13.9452054794521,4.82438945751142
"4774","Wed May 06 2020 11","left",995,"p7sarr2.png",49,"1707",NA,NA,NA,0,"diffarr","x",15,16.4,15.7894736842105,16.3333333333333,49,16.3918918918919,3.2385417298682
"4775","Wed May 06 2020 11","right",1501,"p4sarr1.png",50,"1707",NA,NA,NA,1,"sarr","x",6,12,12.7368421052632,13.2222222222222,50,12.56,4.30034568063696
"4776","Wed May 06 2020 11","right",1326,"p10sarr1.png",51,"1707",NA,NA,NA,1,"diffarr","x",18,17.6,14.8421052631579,14.7777777777778,51,17.3421052631579,2.95545882091178
"4777","Wed May 06 2020 11","right",1366,"prototype3.png",52,"1707",NA,NA,NA,0,"prototype","x",0,0,0,0,52,11.4935064935065,6.2103974290645
"4778","Wed May 06 2020 11","right",2005,"p1sarr1.png",53,"1707",NA,NA,NA,1,"sarr","x",8,13.8,13.7894736842105,14.3333333333333,53,14.4871794871795,4.06679167634568
"4779","Wed May 06 2020 11","right",1589,"p1sarrcol2.png",54,"1707",NA,NA,NA,1,"sarrcol","x",3,12.8,13.8421052631579,14.4444444444444,54,13.746835443038,4.9625994905234
"4780","Wed May 06 2020 11","right",1250,"p2sarrcol2.png",55,"1707",NA,NA,NA,1,"sarrcol","x",2,9.8,10.7894736842105,11,55,11.2,4.13199924026118
"4781","Wed May 06 2020 11","left",1406,"prototype4.png",56,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,56,11.6049382716049,5.70674822544696
"4782","Wed May 06 2020 11","right",1559,"p2sarrshacol1.png",57,"1707",NA,NA,NA,1,"sarrshacol","x",2,9.4,9.8421052631579,10.4444444444444,57,10.8658536585366,4.18628623867826
"4783","Wed May 06 2020 11","left",867,"prototype5.png",58,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,58,10.8192771084337,5.45747323449243
"4784","Wed May 06 2020 11","right",1161,"prototype2.png",59,"1707",NA,NA,NA,0,"prototype","x",0,0,0,0,59,10.6309523809524,4.55959140503156
"4785","Wed May 06 2020 11","left",1389,"prototype5.png",60,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,60,10.6941176470588,5.51841835823188
"4786","Wed May 06 2020 11","right",2418,"p1sarrshacol2.png",61,"1707",NA,NA,NA,1,"sarrshacol","x",3,12.8,13.3684210526316,13.7777777777778,61,13.6627906976744,5.02841447380614
"4787","Wed May 06 2020 11","left",1816,"p2sarrcol1.png",62,"1707",NA,NA,NA,0,"sarrcol","x",2,10.4,10.5263157894737,11.2222222222222,62,11.3563218390805,4.26989736681365
"4788","Wed May 06 2020 11","right",1045,"p5sarr2.png",63,"1707",NA,NA,NA,1,"sarr","x",10,13,12.5263157894737,13.3333333333333,63,13.1931818181818,2.97830451862173
"4789","Wed May 06 2020 11","right",1802,"p10sarr2.png",64,"1707",NA,NA,NA,1,"diffarr","x",17,17.2,14.9473684210526,15.2222222222222,64,16.8876404494382,2.85417637477876
"4790","Wed May 06 2020 11","left",1563,"prototype1.png",65,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,65,13.4,5.68024370421955
"4791","Wed May 06 2020 11","left",2237,"prototype4.png",66,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,66,11.6483516483516,5.61619409757499
"4792","Wed May 06 2020 11","right",1720,"p2sarrshacol2.png",67,"1707",NA,NA,NA,1,"sarrshacol","x",3,9.6,9.78947368421053,10.2222222222222,67,10.75,4.05355630049944
"4793","Wed May 06 2020 11","left",2363,"p1sarr2.png",68,"1707",NA,NA,NA,0,"sarr","x",8,14.2,14.3684210526316,14.7777777777778,68,14.4301075268817,4.0416253980147
"4794","Wed May 06 2020 11","right",1815,"p6sarr2.png",69,"1707",NA,NA,NA,1,"diffarr","x",12,16.2,17.6315789473684,17.8888888888889,69,16.3297872340426,3.8279905671515
"4795","Wed May 06 2020 11","right",1356,"prototype2.png",70,"1707",NA,NA,NA,0,"prototype","x",0,0,0,0,70,10.5052631578947,4.63537205973144
"4796","Wed May 06 2020 11","right",1523,"p1sarrshacol1.png",71,"1707",NA,NA,NA,1,"sarrshacol","x",5,13.2,13.3684210526316,13.8888888888889,71,13.5833333333333,4.6172825607292
"4797","Wed May 06 2020 11","left",1952,"prototype1.png",72,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,72,13.1134020618557,5.73889559762263
"4798","Wed May 06 2020 11","left",1720,"prototype5.png",73,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,73,11.0204081632653,5.49785261141474
"4799","Wed May 06 2020 11","left",1290,"prototype3.png",74,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,74,11.9191919191919,5.8583217762615
"4800","Wed May 06 2020 11","left",2165,"prototype2.png",75,"1707",NA,NA,NA,1,"prototype","x",0,0,0,0,75,10.44,4.64349224205449
"4801","Wed May 06 2020 11","None",3012,"p5sarrsha3.png",76,"1707",0,"None",3012,0,"sarrsha","new",5,10,10.8421052631579,11.2222222222222,76,11.1782178217822,4.24121689990965
"4802","Wed May 06 2020 11","right",1669,"p2sarrshacol1.png",77,"1707",1,"right",1669,0,"sarrshacol","fam",2,9.4,9.8421052631579,10.4444444444444,77,10.4607843137255,4.38194217220442
"4803","Wed May 06 2020 11","right",1797,"p4sarr4.png",78,"1707",2,"right",1797,0,"sarr","new",9,13.6,13.0526315789474,13.2222222222222,78,13.7766990291262,3.74147931013073
"4804","Wed May 06 2020 11","left",1137,"p5sarrsha2.png",79,"1707",3,"left",1137,0,"sarrsha","fam",4,10.8,10.8947368421053,11.2222222222222,79,11.5480769230769,4.6714996400759
"4805","Wed May 06 2020 11","right",1549,"p7sarr2.png",80,"1707",4,"right",1549,0,"diffarr","fam",15,16.4,15.7894736842105,16.3333333333333,80,16.3904761904762,3.40953199499703
"4806","Wed May 06 2020 11","right",2249,"p1sarrsha4.png",81,"1707",5,"right",2249,0,"sarrsha","new",4,12.6,13.3157894736842,13.8888888888889,81,13.1792452830189,4.6430637869557
"4807","Wed May 06 2020 11","right",1349,"p3sarrcol2.png",82,"1707",6,"right",1349,0,"sarrcol","fam",3,12,12.2631578947368,12.7777777777778,82,12.9906542056075,5.13863524775663
"4808","Wed May 06 2020 11","right",1608,"p3sarrcol3.png",83,"1707",7,"right",1608,0,"sarrcol","new",2,11.4,12.2105263157895,12.6666666666667,83,12.5092592592593,5.64278609909979
"4809","Wed May 06 2020 11","right",2577,"p1sarrsha1.png",84,"1707",8,"right",2577,0,"sarrsha","fam",4,13,13.2105263157895,13.8888888888889,84,13.4128440366972,5.03361112032261
"4810","Wed May 06 2020 11","right",2036,"p4sarr1.png",85,"1707",9,"right",2036,0,"sarr","fam",6,12,12.7368421052632,13.2222222222222,85,12.5818181818182,4.22396356796784
"4811","Wed May 06 2020 11","right",1293,"p9sarr2.png",86,"1707",10,"right",1293,0,"diffarr","fam",15,21,15.2105263157895,15.8888888888889,86,20.2882882882883,4.62873905348154
"4812","Wed May 06 2020 11","right",1024,"p1sarr2.png",87,"1707",11,"right",1024,0,"sarr","fam",8,14.2,14.3684210526316,14.7777777777778,87,14.2410714285714,4.2685641945671
"4813","Wed May 06 2020 11","right",1139,"p3sarrcol4.png",88,"1707",12,"right",1139,0,"sarrcol","new",2,10.8,12.4736842105263,13.4444444444444,88,12.2212389380531,5.48330992531352
"4814","Wed May 06 2020 11","right",984,"p2sarrshacol2.png",89,"1707",13,"right",984,0,"sarrshacol","fam",3,9.6,9.78947368421053,10.2222222222222,89,10.6929824561404,4.21150382613688
"4815","Wed May 06 2020 11","right",1865,"p6sarr1.png",90,"1707",14,"right",1865,0,"diffarr","fam",11,17.2,18.1578947368421,18.3333333333333,90,16.8260869565217,4.37949942978991
"4816","Wed May 06 2020 11","right",1095,"p4sarrshacol3.png",91,"1707",15,"right",1095,0,"sarrshacol","new",4,11.8,11.8947368421053,12.6666666666667,91,12.5431034482759,4.45536753254711
"4817","Wed May 06 2020 11","right",754,"p4sarrshacol4.png",92,"1707",16,"right",754,0,"sarrshacol","new",3,11.2,11.7368421052632,12.2222222222222,92,12.1452991452991,4.88005256695995
"4818","Wed May 06 2020 11","right",903,"p2sarrcol1.png",93,"1707",17,"right",903,0,"sarrcol","fam",2,10.4,10.5263157894737,11.2222222222222,93,11.2881355932203,4.35811786968557
"4819","Wed May 06 2020 11","right",971,"p1sarr4.png",94,"1707",18,"right",971,0,"sarr","new",8,13.4,14.6315789473684,15.1111111111111,94,13.781512605042,3.86457107025387
"4820","Wed May 06 2020 11","right",798,"p10sarr1.png",95,"1707",19,"right",798,0,"diffarr","fam",18,17.6,14.8421052631579,14.7777777777778,95,17.0083333333333,3.28862524809516
"4821","Wed May 06 2020 11","right",1222,"p8sarr3.png",96,"1707",20,"right",1222,0,"diffarr","new",22,18.2,15.2631578947368,15.6666666666667,96,17.7768595041322,3.31784971355893
"4822","Wed May 06 2020 11","right",898,"p9sarr4.png",97,"1707",21,"right",898,0,"diffarr","new",14,20.6,15.3684210526316,15.8888888888889,97,19.7459016393443,4.59888861063792
"4823","Wed May 06 2020 11","right",754,"p5sarrcol2.png",98,"1707",22,"right",754,0,"sarrcol","fam",4,11.2,11.5263157894737,11.8888888888889,98,12.2682926829268,4.52510876734002
"4824","Wed May 06 2020 11","right",808,"p7sarr4.png",99,"1707",23,"right",808,0,"diffarr","new",17,18,15.9473684210526,16.3333333333333,99,17.4435483870968,2.94475534714689
"4825","Wed May 06 2020 11","right",718,"p3sarrsha3.png",100,"1707",24,"right",718,0,"sarrsha","new",3,11.2,11.3684210526316,12.2222222222222,100,12.8,5.37467178292717
"4826","Wed May 06 2020 11","right",1297,"p8sarr4.png",101,"1707",25,"right",1297,0,"diffarr","new",22,18.8,15.1052631578947,15.6666666666667,101,18,3.39882332579968
"4827","Wed May 06 2020 11","left",1466,"p2sarrshacol4.png",102,"1707",26,"left",1466,0,"sarrshacol","new",4,10.2,10,10.3333333333333,102,11.4488188976378,4.18938314476109
"4828","Wed May 06 2020 11","right",949,"p4sarrshacol1.png",103,"1707",27,"right",949,0,"sarrshacol","fam",3,11.4,12.0526315789474,12.6666666666667,103,12.484375,4.69877580806833
"4829","Wed May 06 2020 11","down",2922,"p1sarrshacol3.png",104,"1707",28,"down",2922,0,"sarrshacol","new",4,13,13.4736842105263,14.1111111111111,104,13.5736434108527,4.79546529578734
"4830","Wed May 06 2020 11","left",1355,"p2sarrsha1.png",105,"1707",29,"left",1355,0,"sarrsha","fam",4,9.8,9.63157894736842,10,105,11.0230769230769,4.20310956245932
"4831","Wed May 06 2020 11","right",1091,"p3sarr2.png",106,"1707",30,"right",1091,0,"sarr","fam",5,12.2,13.8421052631579,14.2222222222222,106,13.6106870229008,5.17177624461546
"4832","Wed May 06 2020 11","right",1047,"p3sarrshacol3.png",107,"1707",31,"right",1047,0,"sarrshacol","new",5,11.6,11.6315789473684,12.1111111111111,107,12.9318181818182,5.10678815094167
"4833","Wed May 06 2020 11","right",1338,"p2sarrcol4.png",108,"1707",32,"right",1338,0,"sarrcol","new",2,10.4,10.4736842105263,10.8888888888889,108,11.5187969924812,4.64595213805327
"4834","Wed May 06 2020 11","right",710,"p5sarrcol1.png",109,"1707",33,"right",710,0,"sarrcol","fam",3,10.6,11.6842105263158,12.1111111111111,109,12.1119402985075,4.68024234280516
"4835","Wed May 06 2020 11","right",829,"p8sarr2.png",110,"1707",34,"right",829,0,"diffarr","fam",21,18.6,15.2631578947368,15.2222222222222,110,17.8814814814815,3.41212030166181
"4836","Wed May 06 2020 11","right",1033,"p5sarr3.png",111,"1707",35,"right",1033,0,"sarr","new",7,11.6,12.0526315789474,12.5555555555556,111,12.4485294117647,3.89457334313458
"4837","Wed May 06 2020 11","right",798,"p7sarr1.png",112,"1707",36,"right",798,0,"diffarr","fam",17,17.8,15.8421052631579,16.8888888888889,112,17.1386861313869,3.26789751115441
"4838","Wed May 06 2020 11","right",1635,"p1sarrcol4.png",113,"1707",37,"right",1635,0,"sarrcol","new",5,14,13.8421052631579,14.4444444444444,113,14.4130434782609,4.37599333602417
"4839","Wed May 06 2020 11","right",781,"p3sarrsha4.png",114,"1707",38,"right",781,0,"sarrsha","new",4,11.6,11.6842105263158,12,114,13.0071942446043,5.27297787724163
"4840","Wed May 06 2020 11","right",808,"p3sarr1.png",115,"1707",39,"right",808,0,"sarr","fam",7,12.6,13.4210526315789,13.4444444444444,115,13.6071428571429,4.92051414019973
"4841","Wed May 06 2020 11","right",871,"p2sarrsha3.png",116,"1707",40,"right",871,0,"sarrsha","new",5,10,9.8421052631579,10.4444444444444,116,11.1560283687943,4.0905530327176
"4842","Wed May 06 2020 11","right",1435,"p9sarr3.png",117,"1707",41,"right",1435,0,"diffarr","new",17,21.6,15.1578947368421,15.2222222222222,117,20.5140845070423,4.23885424686215
